clinic_code,vaccination_season,vaccination_coverage,stat_area_id,SubDistrictCode,subdist
6621,2015,0.19936708860759492,27305,41.0,Sharon
6621,2016,0.17246835443037975,27305,41.0,Sharon
6621,2017,0.20253164556962025,27305,41.0,Sharon
6622,2008,0.08559498956158662,6382,41.0,Sharon
6622,2009,0.11691022964509395,6382,41.0,Sharon
6622,2010,0.1649269311064718,6382,41.0,Sharon
6622,2011,0.1315240083507307,6382,41.0,Sharon
6622,2012,0.1127348643006263,6382,41.0,Sharon
6622,2013,0.1440501043841336,6382,41.0,Sharon
6622,2014,0.11691022964509395,6382,41.0,Sharon
6622,2015,0.16910229645093947,6382,41.0,Sharon
6622,2016,0.1524008350730689,6382,41.0,Sharon
6622,2017,0.1837160751565762,6382,41.0,Sharon
6623,2008,0.06788866259334693,7400122,41.0,Sharon
6623,2009,0.09572301425661914,7400122,41.0,Sharon
6623,2010,0.13713509843856075,7400122,41.0,Sharon
6623,2011,0.11744738628649015,7400122,41.0,Sharon
6623,2012,0.11473183978275628,7400122,41.0,Sharon
6623,2013,0.12491513917175832,7400122,41.0,Sharon
6623,2014,0.14392396469789545,7400122,41.0,Sharon
6623,2015,0.21452817379497624,7400122,41.0,Sharon
6623,2016,0.19212491513917174,7400122,41.0,Sharon
6623,2017,0.1955193482688391,7400122,41.0,Sharon
6624,2008,0.04116529449018366,7900523,42.0,Petah Tikva
6624,2009,0.06903103229892336,7900523,42.0,Petah Tikva
6624,2010,0.10892970234325522,7900523,42.0,Petah Tikva
6624,2011,0.08106396453451553,7900523,42.0,Petah Tikva
6624,2012,0.10702976567447753,7900523,42.0,Petah Tikva
6624,2013,0.12096263457884734,7900523,42.0,Petah Tikva
6624,2014,0.12476250791640278,7900523,42.0,Petah Tikva
6624,2015,0.1811272957568081,7900523,42.0,Petah Tikva
6624,2016,0.17099430018999368,7900523,42.0,Petah Tikva
6624,2017,0.20962634578847367,7900523,42.0,Petah Tikva
6626,2008,0.0711071107110711,690021,42.0,Petah Tikva
6626,2009,0.09000900090009001,690021,42.0,Petah Tikva
6626,2010,0.1548154815481548,690021,42.0,Petah Tikva
6626,2011,0.11791179117911793,690021,42.0,Petah Tikva
6626,2012,0.13861386138613865,690021,42.0,Petah Tikva
6626,2013,0.13141314131413145,690021,42.0,Petah Tikva
6626,2014,0.17551755175517553,690021,42.0,Petah Tikva
6626,2015,0.2457245724572457,690021,42.0,Petah Tikva
6626,2016,0.2295229522952295,690021,42.0,Petah Tikva
6626,2017,0.2223222322232223,690021,42.0,Petah Tikva
6627,2008,0.036764705882352935,12471,32.0,Hadera
6627,2009,0.05882352941176471,12471,32.0,Hadera
6627,2010,0.08823529411764706,12471,32.0,Hadera
6627,2011,0.08455882352941177,12471,32.0,Hadera
6627,2012,0.07720588235294118,12471,32.0,Hadera
6627,2013,0.07720588235294118,12471,32.0,Hadera
6627,2014,0.07720588235294118,12471,32.0,Hadera
6627,2015,0.1176470588235294,12471,32.0,Hadera
6627,2016,0.13602941176470587,12471,32.0,Hadera
6627,2017,0.10661764705882353,12471,32.0,Hadera
7704,2008,0.090625,263032,61.0,Ashkelon
7704,2009,0.10520833333333332,263032,61.0,Ashkelon
7704,2010,0.14583333333333334,263032,61.0,Ashkelon
7704,2011,0.10625,263032,61.0,Ashkelon
7704,2012,0.13020833333333334,263032,61.0,Ashkelon
7704,2013,0.18333333333333326,263032,61.0,Ashkelon
7704,2014,0.19791666666666666,263032,61.0,Ashkelon
7704,2015,0.2520833333333333,263032,61.0,Ashkelon
7704,2016,0.2427083333333333,263032,61.0,Ashkelon
7704,2017,0.25104166666666666,263032,61.0,Ashkelon
7705,2008,0.08108108108108109,9000422,62.0,Be'er Sheva
7705,2009,0.11045828437132783,9000422,62.0,Be'er Sheva
7705,2010,0.17508813160987075,9000422,62.0,Be'er Sheva
7705,2011,0.14806110458284372,9000422,62.0,Be'er Sheva
7705,2012,0.10810810810810813,9000422,62.0,Be'er Sheva
7705,2013,0.15393654524089306,9000422,62.0,Be'er Sheva
