UNIQ_ID,NAME,category,sub_category,X,Y,longtitude,latitude,stat_area_id,yeshuv,latlon
54452545,בית ספר - יחדיו,school,elementary school,178742.44100000005,571872.6621,34.77714781954428,31.237768345978264,9000413.0,9000,"(31.237768345978264, 34.77714781954428)"
54452589,בית ספר - עומרים,school,elementary school,185697.095,574871.6328,34.85004655045847,31.265037971294962,6661.0,666,"(31.265037971294962, 34.85004655045847)"
54447067,בית ספר - רמות,school,elementary school,181343.6405,575816.9042,34.80430125692537,31.2734291074464,9000641.0,9000,"(31.2734291074464, 34.80430125692537)"
54452345,כפר רפאל קהילה שיקומית,school,special school,175916.1092,574116.4272,34.74738389889455,31.257902594920807,9000411.0,9000,"(31.257902594920807, 34.74738389889455)"
54446323,"בי""ס טכני חיל האוויר",school,special school,179252.5679,570945.4979,34.782539521742486,31.229423980366413,9000613.0,9000,"(31.229423980366413, 34.782539521742486)"
54451241,בית ספר - עמית,school,elementary school,179289.746,575249.3729,34.78275723303309,31.268241618659054,9000213.0,9000,"(31.268241618659054, 34.78275723303309)"
54448120,בית ספר - דרכי חיים,school,religious school,164479.7513,579800.0087,34.62700654960598,31.308677856714997,314.0,31,"(31.308677856714997, 34.62700654960598)"
61078804,בית ספר - אל סייד ג,school,elementary school,191820.8184,576718.0939,34.91429238254828,31.28185250648912,13591.0,1359,"(31.28185250648912, 34.91429238254828)"
61240984,תיכון שכונה 3,school,high school,186297.9424,573036.2459,34.856415950395196,31.248501862788874,10541.0,1054,"(31.248501862788874, 34.856415950395196)"
61240943,בית ספר - תיכון רבין,school,high school,194250.9264,578369.2792,34.939770615052765,31.296799698246268,13031.0,1303,"(31.296799698246268, 34.939770615052765)"
61240970,בית ספר - אבן חלדון,school,high school,176903.2806,589924.1349,34.757073997329904,31.400505417041888,11611.0,1161,"(31.400505417041888, 34.757073997329904)"
65106774,בית ספר - אלרחמה,school,elementary school,176985.0376,588514.1483,34.75799381938707,31.387792170561976,11618.0,1161,"(31.387792170561976, 34.75799381938707)"
61240968,בית ספר - מקיף אלראזי,school,high school,175568.4252,589136.2073,34.74307341980908,31.393349601998533,11613.0,1161,"(31.393349601998533, 34.74307341980908)"
65106762,בית ספר - שיח' סלמאן אלהוזייל,school,high school,177053.175,589802.6224,34.75865524430168,31.399415024137543,11611.0,1161,"(31.399415024137543, 34.75865524430168)"
65106763,בית ספר - סאלח אדין,school,elementary school,175421.2955,589079.5595,34.74152905014236,31.39283313752336,11614.0,1161,"(31.39283313752336, 34.74152905014236)"
